Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
13,'048,Bahrain,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,,O
13,'048,Bahrain,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,,O
13,'048,Bahrain,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,,O
13,'048,Bahrain,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,,O
13,'048,Bahrain,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,,O
13,'048,Bahrain,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,,O
13,'048,Bahrain,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,,O
13,'048,Bahrain,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,,O
13,'048,Bahrain,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,,O
13,'048,Bahrain,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,,O
16,'050,Bangladesh,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.882,E
16,'050,Bangladesh,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,2.971,E
16,'050,Bangladesh,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.024,E
16,'050,Bangladesh,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.064,E
16,'050,Bangladesh,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.201,E
16,'050,Bangladesh,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.359,E
16,'050,Bangladesh,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,1.143,E
16,'050,Bangladesh,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.227,E
16,'050,Bangladesh,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.477,E
16,'050,Bangladesh,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.559,E
16,'050,Bangladesh,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.118,E
16,'050,Bangladesh,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,75.3,E
16,'050,Bangladesh,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,72.5,E
16,'050,Bangladesh,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,70.8,E
16,'050,Bangladesh,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,68.7,E
16,'050,Bangladesh,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,66.1,E
16,'050,Bangladesh,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,121.8,E
16,'050,Bangladesh,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,118.7,E
16,'050,Bangladesh,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,117.1,E
16,'050,Bangladesh,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,115.0,E
16,'050,Bangladesh,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,111.9,E
57,'112,Belarus,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.177,E
57,'112,Belarus,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.228,E
57,'112,Belarus,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.31,E
57,'112,Belarus,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.31,E
57,'112,Belarus,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.471,E
57,'112,Belarus,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.506,E
57,'112,Belarus,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.826,E
57,'112,Belarus,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.643,E
57,'112,Belarus,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.349,E
57,'112,Belarus,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.678,E
57,'112,Belarus,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.174,E
57,'112,Belarus,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,2.1,E
57,'112,Belarus,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,1.1,E
57,'112,Belarus,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,1.4,E
57,'112,Belarus,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,0.7,E
57,'112,Belarus,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,0.5,E
57,'112,Belarus,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,0.2,E
57,'112,Belarus,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.1,E
57,'112,Belarus,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.1,E
57,'112,Belarus,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.1,E
57,'112,Belarus,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.0,E
255,'056,Belgium,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.862,E
255,'056,Belgium,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,2.962,E
255,'056,Belgium,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.047,E
255,'056,Belgium,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.159,E
255,'056,Belgium,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.125,E
255,'056,Belgium,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.222,E
255,'056,Belgium,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.745,E
255,'056,Belgium,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.369,E
255,'056,Belgium,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.677,E
255,'056,Belgium,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.79,E
255,'056,Belgium,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.06,E
255,'056,Belgium,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,0.3,E
255,'056,Belgium,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,0.2,E
255,'056,Belgium,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,0.2,E
255,'056,Belgium,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,0.2,E
255,'056,Belgium,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,0.1,E
255,'056,Belgium,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,0.0,E
255,'056,Belgium,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.0,E
255,'056,Belgium,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.0,E
255,'056,Belgium,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.0,E
255,'056,Belgium,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.0,E
23,'084,Belize,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.476,E
23,'084,Belize,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,2.517,E
23,'084,Belize,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,2.574,E
23,'084,Belize,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,2.632,E
23,'084,Belize,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,2.797,E
23,'084,Belize,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.38,E
23,'084,Belize,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.776,E
23,'084,Belize,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.224,E
23,'084,Belize,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.805,E
23,'084,Belize,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.162,E
23,'084,Belize,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.129,E
23,'084,Belize,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,50.9,E
23,'084,Belize,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,50.7,E
23,'084,Belize,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,49.4,E
23,'084,Belize,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,57.0,E
23,'084,Belize,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,53.0,E
23,'084,Belize,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,0.2,E
23,'084,Belize,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.2,E
23,'084,Belize,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.2,E
23,'084,Belize,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.2,E
23,'084,Belize,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.2,E
53,'204,Benin,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.55,E
53,'204,Benin,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.67,E
53,'204,Benin,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.664,E
53,'204,Benin,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.707,E
53,'204,Benin,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,4.041,E
53,'204,Benin,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.41,E
53,'204,Benin,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,1.168,E
53,'204,Benin,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.297,E
53,'204,Benin,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,1.012,E
53,'204,Benin,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.538,E
53,'204,Benin,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.125,E
53,'204,Benin,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,90.6,E
53,'204,Benin,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,86.8,E
53,'204,Benin,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,82.4,E
53,'204,Benin,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,82.1,E
53,'204,Benin,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,82.6,E
53,'204,Benin,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,10.5,E
53,'204,Benin,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,10.4,E
53,'204,Benin,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,10.1,E
53,'204,Benin,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,10.4,E
53,'204,Benin,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,10.7,E
17,'060,Bermuda,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,4.072,E
17,'060,Bermuda,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.789,E
17,'060,Bermuda,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.834,E
17,'060,Bermuda,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.718,E
17,'060,Bermuda,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.395,E
17,'060,Bermuda,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.743,E
17,'060,Bermuda,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.502,E
17,'060,Bermuda,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.53,E
17,'060,Bermuda,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,1.652,E
17,'060,Bermuda,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.478,E
17,'060,Bermuda,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.165,E
17,'060,Bermuda,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,,O
17,'060,Bermuda,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,,O
